name,lat,lon
Fuhlsbüttel,53.6289,10.0161
Groß Borstel,53.6086,9.986939999999999
Groß Flottbek,53.5658,9.879439999999999
Hamburg-Altstadt,53.5453,9.995280000000001
Hamm-Mitte,53.5531,10.0511
Hamm-Nord,53.5603,10.0511
Hamm-Süd,53.5486,10.0511
Hammerbrook,53.54464,10.0280700000001
Harburg,53.4592,9.98056
Harvestehude,53.57765,9.988010000000001
Hausbruch,53.47085,9.88847
Heimfeld,53.463919999999995,9.956339999999999
Hoheluft-Ost,53.5828,9.980830000000001
Hoheluft-West,53.5808,9.96833
Hohenfelde,53.5628,10.0264
Horn,53.55421,10.08957
Hummelsbüttel,53.6539,10.0486
Iserbrook,53.5781,9.82806
Jenfeld,53.5772,10.1281
Kirchwerder,53.4397,10.1719
Kleiner Grasbrook,53.5297,9.98833
Klostertor,53.54656,10.0141
Langenbek,53.4328,9.99083
Langenhorn,53.66565,10.00129
Lemsahl-Mellingstedt,53.67351,10.09503
Lohbrügge,53.5089,10.1983
Lokstedt,53.6031,9.956389999999999
Lurup,53.5939,9.87417
Marienthal,53.5594,10.0858
Marmstorf,53.4339,9.95889
Gut Moor,53.4508,10.0186
Moorburg,53.4883,9.93028
Moorfleet,53.5092,10.0828
Neuenfelde,53.5217,9.80028
Neuengamme,53.4456,10.2211
Neugraben-Fischbek,53.4772,9.84583
Neuland,53.4672,10.0297
Neustadt,53.5497,9.979439999999999
Niendorf,53.6186,9.961110000000001
Nienstedten,53.55471,9.8446
Ochsenwerder,53.4719,10.0942
Ohlsdorf,53.6219,10.0411
Osdorf,53.5736,9.852219999999999
Othmarschen,53.552659999999996,9.893930000000001
Ottensen,53.55356,9.918289999999999
Poppenbüttel,53.6564,10.0742
Rahlstedt,53.6072,10.1606
Reitbrook,53.4683,10.1444
Rissen,53.5847,9.75639
Rönneburg,53.4319,10.0094
Rothenburgsort,53.5356,10.0369
Rotherbaum,53.5694,9.98528
Sasel,53.6522,10.1169
Schnelsen,53.6364,9.93056
Sinstorf,53.4208,9.9875
Spadenland,53.4814,10.0664
Sankt Georg,53.5564,10.0144
Sankt Pauli,53.55648000000001,9.9644
Steilshoop,53.6158,10.0572
Steinwerder,53.5392,9.96139
Stellingen,53.59216,9.92877
Sülldorf,53.5856,9.79889
Tatenberg,53.4936,10.0797
Tonndorf,53.5869,10.1175
Uhlenhorst,53.5714,10.0189
Veddel,53.5281,10.0217
Volksdorf,53.6497,10.1842
Waltershof,53.5292,9.921389999999999
Wandsbek,53.5794,10.0864
Wellingsbüttel,53.6431,10.0897
Wilhelmsburg,53.4978,10.0189
Wilstorf,53.4436,9.984169999999999
Winterhude,53.5953,10.0122
Wohldorf-Ohlstedt,53.7019,10.1306
Braunschweig,52.269009999999994,10.52597
Braunschweig,52.269020000000005,10.5259599999999
Salzgitter,52.14965,10.33671
Salzgitter,52.14978,10.336730000000001
Bad,52.0492,10.3719
Barum,52.1211,10.4222
Beddingen,52.1825,10.4236
Beinum,52.07501318851521,10.411964373016401
Bleckenstedt,52.177806579062995,10.4066785423279
Bruchmachtersen,52.14139,10.31332
Calbecht,52.09132,10.38125
Drütte,52.1531,10.4439
Engelnstedt,52.1692,10.3539
Engerode,52.08903,10.372689999999999
Flachstöckheim,52.0856,10.4392
Gebhardshagen,52.10569,10.35947
Gitter,52.0358,10.3531
Groß Mahner,52.0514,10.4094
Hallendorf,52.1542,10.3792
Heerte,52.12482,10.388860000000001
Hohenrode,52.0244,10.3486
Immendorf,52.1461,10.4428
Lebenstedt,52.15665,10.3232399999999
Lesse,52.1606,10.2569
Lichtenberg,52.12692461474651,10.290407867736802
Lobmachtersen,52.10157,10.424710000000001
Ohlendorf,52.0619,10.4464
Osterlinde,52.1286,10.2492
Reppner,52.173359999999995,10.30831
Ringelheim,52.0369111967591,10.309270846557599
Salder,52.1356,10.3356
Sauingen,52.1892,10.4122
Thiede,52.1881,10.4786
Üfingen,52.2006,10.4111
Watenstedt,52.1461,10.4072
Wolfsburg,52.43788000000001,10.7663700000001
Gifhorn,52.52641951219512,10.608129268292684
Adenbüttel,52.38193892728311,10.452558746032802
Barwedel,52.52131,10.775260000000001
Bergfeld,52.54486,10.8495399999999
Bokensdorf,52.4979,10.72855
Brome,52.6005,10.93559
Calberlah,52.4240572373818,10.621574169311499
Dedelstorf,52.715319807089,10.5128592486573
Ehra-Lessien,52.583600181339904,10.7830913543701
Gifhorn,52.478269999999995,10.54901
Groß Oesingen,52.64779,10.4635
Hankensbüttel,52.72849,10.60392
Hillerse,52.41301,10.4039
Isenbüttel,52.436769999999996,10.57677
Jembke,52.5002090011535,10.763653010559
Leiferde,52.44024,10.432939999999999
Meine,52.384890000000006,10.5385
Meinersen,52.472409999999996,10.36015
Müden (Aller),52.52591999999999,10.3634099999999
Obernholz,52.75031,10.62037
Osloß,52.4711,10.68229
Parsau,52.53595,10.8879400000001
Ribbesbüttel,52.4336139767684,10.509490222167999
Rötgesbüttel,52.41594,10.53048
Rühen,52.488009999999996,10.8873100000001
Sassenburg,52.51546,10.63084
Schönewörde,52.6316330290829,10.6267768676757
Schwülper,52.3562647621326,10.4319696243288
Sprakensehl,52.76601259917499,10.4893262698364
Steinhorst,52.68916,10.4035699999999
Tappenbeck,52.472069999999995,10.7393999999999
Tiddische,52.51781,10.806610000000001
Tülau,52.57716,10.87727
Ummern,52.58854,10.4414899999999
Vordorf,52.365384462643995,10.5203749841309
Wagenhoff,52.5523301,10.523750000000101
Wahrenholz,52.61589,10.59843
Wasbüttel,52.41263,10.59272
Wesendorf,52.592883474115,10.5346303756714
Weyhausen,52.462030000000006,10.71976
Wittingen,52.728880000000004,10.7352100000001
Didderse,52.38089,10.40254
Göttingen,51.53161034482759,10.014374137931034
Adelebsen,51.5806701,9.753979999999961
Bilshausen,51.630021527819395,10.158116931152302
Bodensee,51.605909999999994,10.13096
Bovenden,51.59004,9.932779999999982
Bühren bei Göttingen,51.4849569334176,9.68118423278815
Dransfeld,51.500479999999996,9.76157000000001
Duderstadt,51.51214,10.251619999999999
Ebergötzen,51.57118139976421,10.1073444549561
Friedland,51.42027,9.913040000000018
Gieboldehausen,51.60706,10.21925
Gleichen,51.4617527165295,10.0388988885497
Göttingen,51.53738,9.92923999999994
Jühnde,51.46301,9.79786999999999
Krebeck,51.588359999999994,10.12105
Landolfshausen,51.53966,10.1034099999999
Hann. Münden,51.4201,9.65547000000004
Niemetal,51.501240288499204,9.715489121703971
Obernfeld,51.555479999999996,10.23285
Rhumspringe,51.582240000000006,10.30022
Rollshausen,51.57172,10.2149400000001
Rosdorf,51.50584,9.90407000000005
Rüdershausen,51.580220000000004,10.26805
Scheden,51.458659999999995,9.727020000000039
Seeburg,51.56507,10.14737
Seulingen,51.5412407444944,10.1631128836059
Staufenberg,51.34984,9.597989999999982
Waake,51.556509999999996,10.05583
Wollbrandshausen,51.5870598311647,10.1609064285278
Wollershausen,51.59715,10.25323
Goslar,51.908390000000004,10.44638
Altenau,51.8026007674846,10.446395111084
Bad Harzburg,51.8998,10.5622
Bad Harzburg,51.8831,10.5644
Bettingerode,51.9029,10.5655
Bündheim,51.89801,10.5473500000001
Göttingerode,51.8991,10.5182
Harlingerode,51.90835,10.52208
Schlewecke bei Bad Harzburg,51.8995,10.5378
Westerode,51.9027,10.56215
Eckertal,51.9002,10.6518
Bündheim / Schlewecke,51.89887,10.54315
Braunlage,51.72513,10.61041
Clausthal-Zellerfeld,51.8093939012619,10.339908963012698
Goslar,51.908390000000004,10.4468091534424
Altstadt,51.91773,10.42704
Hahndorf,51.9547,10.4353
Hahnenklee-Bockswiese,51.8579,10.3399
Jerstedt,51.9585,10.3895
Oker,51.9066,10.4846
Hahausen,51.94775,10.21849
Langelsheim,51.93581,10.3324700000001
Liebenburg,52.023249564120206,10.4302589416504
Lutter am Barenberge,51.98964303398851,10.2677299682618
Sankt Andreasberg,51.713229999999996,10.5168
Schulenberg im Oberharz,51.8356867010853,10.433471661377
Seesen,51.8894,10.17725
Vienenburg,51.95167,10.55764
Wallmoden,52.01215699717339,10.2620651428223
Wildemann,51.82898,10.28248
Helmstedt,52.23909615384615,10.918596153846154
Bahrdorf,52.38511,10.99917
Beierstedt,52.0736143339601,10.8579478994751
Büddenstedt,52.171409999999995,11.01955
Danndorf,52.42641,10.915569999999999
Frellstedt,52.20487,10.91511
Gevensleben,52.07636,10.82334
Grafhorst,52.443740000000005,10.9452200000001
Grasleben,52.30585,11.0158300000001
Groß Twülpstedt,52.3671192675583,10.916614169311499
Helmstedt,52.229440000000004,11.00902
Ingeleben,52.106190000000005,10.87364
Jerxheim,52.083510976541206,10.9001502037048
Königslutter am Elm,52.25248,10.814010000000101
Lehre,52.32713,10.66893
Mariental bei Helmstedt,52.301390000000005,10.97645
Querenhorst,52.33671,10.9622400000001
Räbke,52.1950943288754,10.8799957989502
Rennau,52.29606324100929,10.9112497512817
Schöningen,52.13791,10.96572
Söllingen,52.0916591822496,10.926090222168
Süpplingen,52.22786,10.90506
Süpplingenburg,52.25043,10.91227
Twieflingen,52.1256,10.91743
Velpke,52.4073561006026,10.940272883606
Warberg,52.18098,10.9206
Wolsdorf,52.1890856143246,10.941259560852
Northeim,51.734725,9.8777725
Bad Gandersheim,51.870662,10.024588
Bodenfelde,51.63971,9.55738999999994
Dassel,51.80087,9.688290000000052
Einbeck,51.82072,9.86814000000004
Hardegsen,51.65279,9.82824000000005
Kalefeld,51.7981422170856,10.0333858306885
Katlenburg-Lindau,51.666561922328206,10.1130454232788
Kreiensen,51.8539,9.965840000000071
Moringen,51.69903,9.8691
Nörten-Hardenberg,51.625820000000004,9.93538999999998
Northeim,51.7005131180301,9.99606332275391
Uslar,51.660509999999995,9.63797999999997
Osterode am Harz,51.690625,10.3411375
Bad Grund (Harz),51.80965,10.237509999999899
Bad Lauterberg im Harz,51.62533,10.4615
Bad Sachsa,51.5968435140671,10.5559258306885
Badenhausen,51.769355802437204,10.2070869628906
Eisdorf,51.7608566846039,10.175283068847598
Elbingerode,51.65898,10.277989999999999
Gittelde,51.7975,10.187560000000001
Hattorf am Harz,51.6488,10.238339999999999
Herzberg am Harz,51.6517945904597,10.3375441693115
Hörden am Harz,51.66838,10.283610000000001
Osterode am Harz,51.72975,10.25836
Walkenried,51.58813,10.6129100000001
Wieda,51.6302,10.5836
Windhausen,51.78601,10.21142
Wulften am Harz,51.66215,10.17633
Zorge,51.61504,10.6244
Peine,52.32032,10.24337
Edemissen bei Peine,52.3874,10.2584899999999
Hohenhameln,52.25927,10.06663
Ilsede,52.26397,10.2066
Lahstedt,52.24308,10.22012
Lengede,52.20645,10.31241
Peine,52.3203686955316,10.2434337619018
Vechelde,52.260784,10.372775
Wendeburg,52.32555,10.38762
Wolfenbüttel,52.164229999999996,10.5403200000001
Achim,52.06005,10.61132
Baddeckenstedt,52.0861480991576,10.232613354492099
Börßum,52.06909,10.5818899999999
Burgdorf bei Salzgitter,52.14404587936421,10.2175295608521
Cramme,52.11315,10.44641
Cremlingen,52.247279999999996,10.65189
Dahlum,52.133458055169,10.8499785423279
Denkte,52.1461636650399,10.6085258624267
Dettum,52.17132,10.6655900000001
Dorstadt,52.09813,10.564869999999999
Elbe,52.08316813915529,10.2830425079346
Erkerode,52.20472,10.7102
Evessen,52.1904247649893,10.715000439148
Flöthe,52.0828516715384,10.483128338622901
Gielde,52.037620000000004,10.4931
Haverlah,52.0535070828071,10.3283218200684
Hedeper,52.06578,10.68088
Heere,52.066713190967,10.2498927116394
Heiningen bei Wolfenbüttel,52.0701,10.55605
Hornburg,52.03123,10.605369999999999
Kissenbrück,52.110409999999995,10.58869
Kneitlingen,52.17488,10.7621799999999
Ohrum,52.11914,10.56367
Remlingen,52.11355,10.67399
Roklum,52.0674386881499,10.741196423339801
Schladen,52.019909999999996,10.54692
Schöppenstedt,52.14519,10.77522
Sehlde bei Salzgitter,52.03947,10.26805
Semmenstedt,52.0941735598553,10.6977684020997
Sickte,52.216594826945894,10.63703956604
Uehrde,52.09919,10.764330000000001
Vahlberg bei Schöppenstedt,52.133431712679794,10.716657084655699
Veltheim (Ohe),52.21862,10.68242
Werlaburgdorf,52.051390000000005,10.5357799999999
Winnigstedt,52.06681,10.76665
Wittmar,52.13088,10.64203
Wolfenbüttel,52.164177039921206,10.540377084655802
Region Hannover,52.3844936156149,9.72700752380365
Hannover,52.3705,9.7332
Barsinghausen,52.2966,9.48058000000003
Burgdorf,52.44724,10.00535
Burgwedel,52.52975,9.79805999999996
Garbsen,52.43648,9.60527999999999
Gehrden / Hannover,52.31227,9.600630000000018
Hemmingen / Hannover,52.3220822491819,9.72986203704841
Isernhagen,52.47837,9.80134999999996
Laatzen bei Hannover,52.30854,9.809009999999939
Langenhagen,52.44801218213821,9.74497890472412
Lehrte bei Hannover,52.3751,9.97721999999999
Neustadt am Rübenberge,52.503780000000006,9.449780000000029
Pattensen bei Hannover,52.26528,9.761349999999991
Ronnenberg,52.3183264778189,9.654591941833472
Seelze,52.39501,9.59397000000001
Sehnde,52.31756,9.96745999999996
Springe,52.21091,9.553290000000061
Uetze,52.4645902029321,10.203155423278801
Wedemark,52.5474686649829,9.74573253448489
Wennigsen (Deister),52.27729,9.573010000000071
Wunstorf,52.421330100000006,9.43474
Diepholz,52.68865744680851,8.694680638297871
Affinghausen,52.78504,8.87553000000003
Asendorf bei Bruchhausen-Vilsen,52.77271,9.00443999999993
Bahrenborstel,52.57099,8.809849999999981
Barenburg bei Sulingen,52.61946,8.80119999999999
Barnstorf,52.7066,8.49793
Barver,52.6109948779896,8.58667959259037
Bassum,52.85034,8.7287
Borstel bei Sulingen,52.67066,8.97023999999999
Brockum,52.46841,8.42044999999996
Bruchhausen-Vilsen,52.82809,8.99185999999997
Dickel,52.643519999999995,8.47609999999997
Diepholz,52.60584,8.37071000000003
Drebber,52.6509,8.42286999999999
Drentwede,52.7463,8.57465000000002
Ehrenburg bei Sulingen,52.746469999999995,8.70609000000002
Engeln bei Bruchhausen-Vilsen,52.79121,8.919120000000019
Eydelstedt,52.7153,8.524620000000029
Freistatt bei Sulingen,52.6245,8.65116
Hemsloh,52.60176136053371,8.51072915344241
Hüde bei Diepholz,52.495059,8.356695
Kirchdorf bei Sulingen,52.596169999999994,8.83703000000003
Lembruch,52.525819999999996,8.36567000000002
Lemförde,52.464569999999995,8.37473999999997
Maasen,52.69055,8.886690000000039
Marl,52.48445,8.36538999999993
Martfeld,52.876419999999996,9.06273999999996
Mellinghausen,52.705819999999996,8.89922999999999
Neuenkirchen bei Bassum,52.77616,8.752209999999991
Quernheim bei Diepholz,52.463080000000005,8.39467999999999
Rehden,52.60924,8.478920000000018
Scholen bei Sulingen,52.73968000000001,8.76799000000005
Schwaförden,52.737730000000006,8.81852000000003
Schwarme,52.89734,9.018569999999949
Siedenburg,52.69184,8.94102999999996
Staffhorst,52.7202379824926,8.97814755554191
Stemshorn,52.454609999999995,8.35992999999996
Stuhr,53.0293771310114,8.736782073974611
Sudwalde,52.7959521452905,8.841073608398462
Süstedt,52.86168000000001,8.92160000000001
Sulingen,52.68331,8.810929999999981
Syke,52.912859999999995,8.817819999999982
Twistringen,52.797090000000004,8.63827000000003
Varrel bei Sulingen,52.621340000000004,8.73387
Wagenfeld,52.54801,8.58950000000004
Wehrbleck,52.631484178583,8.6907412857056
Wetschen,52.612230000000004,8.44927000000007
Weyhe bei Bremen,52.98285,8.85421999999994
Hameln-Pyrmont,52.0895875,9.3875
Aerzen,52.04793,9.26021000000003
Bad Münder am Deister,52.1996701,9.46638000000007
Bad Pyrmont,51.98679,9.25214000000005
Coppenbrügge,52.11779,9.54615000000001
Emmerthal,52.04615,9.38564999999994
Hameln,52.10887,9.36589000000004
Hessisch Oldendorf,52.17203,9.245760000000018
Salzhemmendorf,52.0664361798423,9.58847984130853
Hildesheim,52.06208,9.89374925
Adenstedt bei Alfeld,52.0007,9.93519000000003
Alfeld (Leine),51.9836964659436,9.83315833862298
Algermissen,52.25278,9.970440000000051
Almstedt,52.03265,9.962289999999939
Bad Salzdetfurth,52.05813,10.0106900000001
Banteln,52.0673067804479,9.7525749206543
Betheln,52.11224,9.79128000000003
Bockenem,52.00976,10.13298
Brüggen,52.04074,9.77898000000005
Despetal,52.083520543670204,9.84237629119866
Diekholzen,52.09382,9.91619000000003
Eberholzen,52.0542,9.85257999999999
Eime,52.0731,9.72343000000001
Elze,52.12122,9.738240000000019
Everode,51.95003,9.915039999999982
Freden (Leine),51.92862,9.897209999999971
Giesen bei Hildesheim,52.19623,9.89615000000003
Gronau (Leine),52.08511,9.78341
Harbarnsen,51.99091,9.95861000000002
Harsum,52.20968,9.96167000000003
Hildesheim,52.14135,9.96602000000007
Holle bei Hildesheim,52.088574114336204,10.158754730224599
Lamspringe,51.960840000000005,10.01181
Landwehr bei Alfeld,51.9192765333646,9.976967021179231
Neuhof bei Hildesheim,51.9803,10.032869999999999
Nordstemmen,52.16312,9.78845000000001
Rheden,52.058009999999996,9.78710999999998
Sarstedt,52.23726,9.854360000000039
Schellerten,52.18731,10.102310000000001
Sehlem,52.011379999999996,9.97483
Sibbesse,52.05424,9.902370000000019
Söhlde,52.189192740531,10.2322475238038
Westfeld bei Alfeld,52.04222,9.91310999999996
Winzenburg,51.93778,9.93839000000003
Woltershausen,51.97364,9.957580000000009
Coppengrave,51.98602,9.72438
Duingen,52.00522,9.69731000000002
Hoyershausen,52.01921,9.75323000000003
Marienhagen bei Alfeld,52.037009999999995,9.68651999999997
Weenzen,52.02089,9.672310000000039
Holzminden,51.890109375,9.5421871875
Arholzen,51.8666,9.57041000000004
Bevern,51.8574,9.49436000000003
Bodenwerder,51.97991,9.50916000000007
Boffzen,51.731929718252104,9.448346746521
Brevörde,51.9121468496109,9.429887926025462
Deensen,51.859714155771506,9.594132829361119
Delligsen,51.94123,9.802010000000001
Derental,51.695170000000005,9.43173000000002
Dielmissen,51.97022,9.60723000000007
Eimen,51.87725,9.780650000000039
Eschershausen,51.9296,9.63922000000002
Fürstenberg,51.72876,9.40271000000007
Golmbach,51.89975,9.54498000000001
Halle,51.99053,9.56191000000001
Hehlen bei Holzminden,51.98538,9.470249999999961
Heinade,51.83916,9.63291000000004
Heinsen,51.8838297998633,9.435561597900461
Heyen,52.007870000000004,9.504810000000019
Holenberg,51.90987,9.58590000000004
Holzen,51.9343,9.66766000000007
Holzminden,51.82612,9.46006
Kirchbrak,51.96307,9.57236
Lauenförde,51.65954,9.386430000000018
Lenne am Solling,51.89509,9.68154000000004
Lüererdissen am Ith,51.9522218143122,9.625424730224609
Negenborn bei Holzminden,51.89154,9.5719
Ottenstein,51.9458205748092,9.408325576782198
Pegestorf,51.92787,9.498180000000051
Polle,51.89798745159221,9.403175735473608
Stadtoldendorf,51.8826255600708,9.628370666503882
Vahlbruch,51.920790000000004,9.34099
Wangelnstedt,51.8691114290211,9.687964857177802
Nienburg (Weser),52.611847297297295,9.155330135135136
Balge,52.7184,9.18648
Binnen,52.6193,9.132309999999961
Bücken bei Hoya,52.7795,9.13844
Diepenau,52.42176,8.73274000000004
Drakenburg,52.691167424868496,9.22883532806395
Estorf,52.5925,9.14739
Estorf,52.5881,9.1415
Leeseringen,52.5975,9.15328
Eystrup,52.7764,9.21752
Gandesbergen,52.7602,9.2227
Hämelhausen,52.7804,9.28035
Hassel (Weser),52.8024,9.20549
Haßbergen,52.7296,9.230089999999999
Heemsen,52.705259999999996,9.25217999999995
Anderten,52.739603930514896,9.321815391540552
Gadesbünden,52.71419,9.276100000000039
Heemsen,52.7427,9.26335
Lichtenmoor,52.70553,9.305540000000061
Hilgermissen,52.8442,9.15605
Hoya,52.8065,9.139569999999999
Hoyerhagen,52.8289,9.08564
Husum,52.56494,9.25058000000001
Landesbergen,52.558330000000005,9.12719000000004
Brokeloh,52.5463,9.20846
Heidhausen,52.5427,9.14445
Landesbergen,52.5625,9.12458
Hahnenberg,52.5306,9.12311
Leese,52.50448000000001,9.11532999999997
Liebenau,52.606386641010396,9.08711796295165
Linsburg,52.59313,9.30458999999996
Marklohe,52.662384248725004,9.15183294708254
Nienburg (Weser),52.6493,9.23655
Erichshagen-Wölpe,52.6645,9.24487
Holtorf,52.6757,9.22713
Langendamm,52.6173,9.26039
Nienburg (Weser),52.6397,9.21383
Pennigsehl,52.6478,9.02979
Raddestorf,52.4552,8.963460000000001
Rehburg-Loccum,52.4508,9.20787
Bad Rehburg,52.4382,9.21509
Loccum,52.4539,9.14592
Münchehagen,52.4395,9.1886
Rehburg,52.47521,9.22946999999999
Winzlar,52.4476,9.260710000000001
Rodewald,52.6658,9.48212
Rohrsen,52.7099,9.23231
Schweringen,52.7481,9.18352
Steimbke,52.6622,9.40414
Lichtenhorst,52.7188,9.40156
Steimbke,52.6555,9.391210000000001
Wendenborstel,52.6469,9.43482
Steyerberg,52.5846,8.99484
Deblinghausen,52.593819999999994,8.96942000000001
Düdinghausen,52.5786,8.97081
Steyerberg,52.5679,9.02598
Voigtei,52.6083,8.92252
Wellie,52.5755,9.07896
Stöckse,52.6357,9.33874
Wenden,52.6276,9.38899
Stolzenau,52.5079,9.03611
Anemolter,52.5454,9.07013
Diethe bei Stolzenau,52.4736,9.00832
Frestorf bei Stolzenau,52.4857,9.0039
Hibben,52.5023,9.02892
Holzhausen,52.5207,9.05688
Müsleringen,52.4893,9.02745
Nendorf bei Stolzenau,52.49969,8.986130000000001
Schinna,52.5364,9.07307
Stolzenau,52.51719,9.069960000000039
Anemolter-Schinna,52.5409,9.0716
Uchte,52.4992,8.90905
Warmsen,52.45251999999999,8.84962999999993
Warpe,52.7404,9.10518
Wietzen,52.7103,9.0734
Schaumburg,52.2939525,9.2145336875
Ahnsen bei Stadthagen,52.256029999999996,9.096139999999991
Apelern,52.3023,9.31588
Apelern,52.2895,9.33355
Groß Hegesdorf,52.3088,9.3065
Kleinhegesdorf,52.3178,9.32185
Lyhren,52.3007,9.31893
Reinsdorf,52.2895,9.28969
Soldorf,52.3079,9.32477
Auetal,52.2403,9.23321
Altenhagen,52.2611,9.05723
Antendorf,52.2405,9.29261
Bernsen,52.2211,9.17053
Borstel,52.2292,9.19466
Escher,52.2373,9.26702
Hattendorf,52.2346,9.28238
Kathrinhagen,52.2364,9.20635
Klein Holtensen,52.2611,9.286760000000001
Poggenhagen bei Rinteln,52.2288,9.20562
Raden,52.2297,9.31015
Rannenberg bei Rinteln,52.2166,9.24729
Rehren bei Rinteln,52.23397,9.235840000000051
Rolfshagen,52.2319,9.144219999999999
Schoholtensen,52.2679,9.28603
Westerwald bei Rinteln,52.2499,9.23705
Wiersen,52.26553,9.30664000000002
Auhagen,52.39342,9.283239999999982
Auhagen,52.3934143041495,9.2837879312134
Düdinghausen,52.4139,9.2975
Bad Eilsen,52.2414,9.10255
Bad Nenndorf,52.3407,9.36717
Bad Nenndorf,52.3358,9.3774
Horsten,52.3393,9.35182
Riepen,52.3447,9.33428
Waltringhausen,52.3429,9.40518
Beckedorf bei Stadthagen,52.3443,9.31673
Buchholz bei Stadthagen,52.2261,9.12375
Bückeburg,52.2845,9.04948
Achum,52.2868,9.08501
Bergdorf,52.2548,9.06235
Bückeburg,52.2607,9.04919
Cammer,52.3119,8.99656
Evesen,52.2818,8.99437
Luhden-Selliendorf,52.2252,9.092319999999999
Meinsen,52.2966,9.05211
Müsingen,52.2701,9.07258
Rusbend,52.3119,9.06819
Scheie,52.27628,9.05425000000002
Warber,52.2939,9.060880000000001
Hagenburg bei Wunstorf,52.4341,9.3317
Altenhagen,52.4382,9.3431
Hagenburg,52.4301,9.320310000000001
Haste bei Wunstorf,52.3798,9.39202
Heeßen,52.2346,9.10694
Helpsen,52.3035,9.125210000000001
Helpsen,52.31072,9.120009999999981
Kirchhorsten,52.3029,9.13252
Südhorsten,52.2966,9.12594
Hespe bei Stadthagen,52.3248,9.1101
Hespe-Hiddensen,52.3335,9.10474
Levesen,52.3214,9.11936
Stemmen,52.3196,9.10621
Heuerßen,52.328601905685396,9.27867793121345
Heuerßen,52.3294,9.27872
Kobbensen,52.3384,9.29042
Hohnhorst bei Wunstorf,52.3657,9.35401
Hohnhorst,52.36947,9.37130000000002
Ohndorf,52.3551,9.34963
Rehren bei Rodenberg,52.3731,9.340860000000001
Hülsede,52.2493,9.36278
Hülsede,52.2499,9.36132
Meinsen,52.2553,9.35255
Schmarrie,52.2427,9.37448
Lauenau,52.2782,9.3785
Feggendorf,52.2836,9.38764
Lauenau,52.2728,9.36936
Lauenhagen bei Stadthagen,52.3629,9.21805
Hülshagen,52.368159999999996,9.216940000000019
Lauenhagen,52.3569,9.20928
Lindhorst bei Stadthagen,52.35817,9.28339000000005
Lindhorst,52.3578,9.28311
Ottensen,52.3681,9.29919
Schöttlingen,52.3479,9.27872
Lüdersfeld,52.3497,9.25057
Lüdersfeld,52.3582,9.25094
Vornhagen,52.3411,9.250210000000001
Luhden,52.2243,9.08281
Schermbeck,52.2234,9.07258
Meerbeck bei Stadthagen,52.3393,9.13374
Kuckshagen,52.3358,9.1296
Meerbeck,52.34272,9.150020000000039
Volksdorf,52.3402,9.11936
Messenkamp,52.260082000000004,9.379738
Altenhagen II,52.2616,9.39933
Messenkamp,52.2589,9.394219999999999
Niedernwöhren,52.3519,9.1486
Nienstädt bei Stadthagen,52.2898562524757,9.1628205978393
Liekwegen,52.2863,9.17448999999999
Nienstädt,52.28985,9.16275999999993
Nordsehl,52.3555,9.18223
Obernkirchen,52.2665,9.11775
Gelldorf,52.2836,9.11863
Krainhagen,52.2499,9.12229
Obernkirchen,52.2701,9.12887
Röhrkasten,52.2562,9.116439999999999
Vehlen,52.2728,9.10255
Pohle,52.2638,9.340119999999999
Pollhagen,52.3766,9.188080000000001
Rinteln,52.20205,9.07592
Ahe,52.1843,9.13849
Deckbergen,52.2018,9.168339999999999
Engern,52.1946,9.10719
Exten,52.1694,9.09628
Friedrichswald,52.1348,9.14795
Goldbeck,52.1034,9.151589999999999
Hohenrode,52.1712,9.149410000000001
Kohlenstädt,52.1856,9.149410000000001
Krankenhagen,52.1537,9.08099
Möllenbeck,52.1645,9.0315
Schaumburg,52.20111,9.19529
Steinbergen,52.2099,9.1201
Todenmann,52.2122,9.05357
Uchtdorf,52.1578,9.09919
Volksen,52.1429,9.10719
Wennenkamp,52.1447,9.13776
Westendorf,52.2032,9.14787
Strücken,52.1668,9.11593
Rodenberg,52.3178,9.34999
Algesdorf,52.3241,9.34305
Rodenberg,52.3115,9.35694
Sachsenhagen,52.3901,9.24729
Nienbrügge,52.3829,9.22682
Sachsenhagen,52.3969,9.26702
Seggebruch,52.31122,9.11063000000001
Schierneichen-Deinsen,52.3124,9.09305
Seggebruch,52.31119,9.11037999999996
Tallensen-Echtorf,52.2926,9.09159
Stadthagen,52.3137,9.21318
Enzen,52.32456,9.15733999999998
Habichhorst,52.31597,9.232920000000039
Hobbensen,52.3236,9.144219999999999
Hörkamp-Langenbruch,52.2917,9.232669999999999
Krebshagen,52.3011,9.20562
Obernwöhren,52.3029,9.2429
Probsthagen,52.3416,9.232669999999999
Reinsen-Remeringhausen,52.3182,9.271410000000001
Stadthagen,52.3232,9.19904
Wendthagen-Ehlen,52.2935,9.20562
Blyinghausen,52.3169,9.2524
Habichhorst-Blyinghausen,52.3164,9.24399
Suthfeld,52.3576,9.389339999999999
Helsinghausen,52.3641,9.38618
Kreuzriehe,52.35595,9.38571999999999
Riehe,52.3528,9.39568
Wiedensahl,52.3825,9.11936
Wölpinghausen,52.4195,9.25574
Bergkirchen,52.41252,9.25689
Schmalenbruch-Windhorn,52.4193,9.27322
Wiedenbrügge,52.4269,9.25997
Wölpinghausen,52.4189,9.23275
Celle,52.616890000000005,10.06343
Adelheidsdorf,52.5736693219841,10.0665965502931
Ahnsbeck,52.61094,10.2852
